transaction_id,account_id,merchant_name,merchant_id,timestamp,transaction_description,category,amount,currency,predicted_category,confidence,correct
MARC00161,ACC0000001,Disney+,MRC_SUB_003,2020-04-10 02:31:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00162,ACC0000001,HBO Max,MRC_SUB_004,2020-04-12 05:50:00,MAX *SUBSCRIPTION 4T2O4A,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,0.9999,True
MARC00163,ACC0000001,Amazon Prime,MRC_SUB_005,2020-04-15 01:10:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00164,ACC0000001,DiR Gym,MRC_GYM_001,2020-04-15 05:03:00,GIMNASIO DIR 1375 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00165,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-04-15 11:17:00,RETIRADA EFECTIVO CAJERO BT0I,Financial Services,100.0,EUR,Financial Services,0.8572,True
MARC00166,ACC0000001,H&M,MRC_SHP_004,2020-04-15 15:56:00,H&M 4220 BCN,Shopping & Retail,50.18,EUR,Shopping & Retail,0.4517,True
MARC00167,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-04-17 22:20:00,RETIRADA EFECTIVO CAJERO QVPQ,Financial Services,100.0,EUR,Financial Services,0.8796,True
MARC00168,ACC0000001,iCloud,MRC_SUB_007,2020-04-20 05:37:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC00169,ACC0000001,ITV,MRC_GOV_002,2020-04-26 19:49:00,ITV ESTACION 5409 BCN,Government & Legal,30.38,EUR,Government & Legal,1.0,True
MARC00170,ACC0000001,Employer,MRC_INC_001,2020-04-28 05:30:00,NOMINA BANCO FERRER SA 202004,Income,5000.0,EUR,Income,0.9983,True
MARC00171,ACC0000001,Landlord,MRC_RNT_001,2020-05-01 05:13:00,TRANSFERENCIA ALQUILER REF536546,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC00172,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-05-01 20:48:00,RETIRADA EFECTIVO CAJERO 1SK4,Financial Services,150.0,EUR,Financial Services,0.8597,True
MARC00173,ACC0000001,Orange Internet,MRC_UTL_002,2020-05-03 05:04:00,ORANGE ES 12VDE5,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC00174,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-05-04 21:19:00,RETIRADA EFECTIVO CAJERO H32D,Financial Services,150.0,EUR,Financial Services,0.8597,True
MARC00175,ACC0000001,Netflix,MRC_SUB_001,2020-05-05 01:53:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC00176,ACC0000001,Movistar,MRC_UTL_001,2020-05-05 06:30:00,MOVISTAR ES 8SE19T,Utilities & Services,35.99,EUR,Utilities & Services,1.0,True
MARC00177,ACC0000001,Spotify,MRC_SUB_002,2020-05-08 04:49:00,SPOTIFY ES EF22GE,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,0.9999,True
MARC00178,ACC0000001,Primark,MRC_SHP_008,2020-05-09 16:29:00,PRIMARK BCN 8795,Shopping & Retail,105.6,EUR,Shopping & Retail,0.9981,True
MARC00179,ACC0000001,Local restaurant,MRC_RST_006,2020-05-09 19:08:00,RESTAURANTE 5VCHS BCN,Food & Dining,30.41,EUR,Food & Dining,1.0,True
MARC00180,ACC0000001,Disney+,MRC_SUB_003,2020-05-10 04:01:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00181,ACC0000001,Lidl,MRC_GRC_002,2020-05-10 20:11:00,LIDL ES 1268,Food & Dining,52.98,EUR,Food & Dining,1.0,True
MARC00182,ACC0000001,HBO Max,MRC_SUB_004,2020-05-12 05:39:00,MAX *SUBSCRIPTION W4V8J2,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00183,ACC0000001,SABA Parking,MRC_PRK_001,2020-05-12 15:13:00,SABA PARKING RUQG BCN,Transportation,15.71,EUR,Transportation,1.0,True
MARC00184,ACC0000001,Amazon Prime,MRC_SUB_005,2020-05-15 03:43:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00185,ACC0000001,DiR Gym,MRC_GYM_001,2020-05-15 05:36:00,GIMNASIO DIR 5438 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00186,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-05-17 13:34:00,RETIRADA EFECTIVO CAJERO WJDO,Financial Services,100.0,EUR,Financial Services,0.8434,True
MARC00187,ACC0000001,iCloud,MRC_SUB_007,2020-05-20 04:29:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC00188,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-05-20 10:29:00,RETIRADA EFECTIVO CAJERO 1509,Financial Services,200.0,EUR,Financial Services,0.8597,True
MARC00189,ACC0000001,Pull&Bear,MRC_SHP_009,2020-05-24 23:44:00,PULL AND BEAR 2664 ES,Shopping & Retail,57.77,EUR,Shopping & Retail,1.0,True
MARC00190,ACC0000001,Employer,MRC_INC_001,2020-05-28 06:35:00,NOMINA BANCO FERRER SA 202005,Income,5000.0,EUR,Income,0.9983,True
MARC00191,ACC0000001,Mercadona,MRC_GRC_001,2020-05-29 12:33:00,MERCADONA 04858,Food & Dining,97.4,EUR,Food & Dining,1.0,True
MARC00192,ACC0000001,Landlord,MRC_RNT_001,2020-06-01 04:23:00,TRANSFERENCIA ALQUILER REF716362,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC00193,ACC0000001,Repsol,MRC_GAS_001,2020-06-02 14:38:00,REPSOL 7494 ES,Transportation,75.8,EUR,Transportation,1.0,True
MARC00194,ACC0000001,Orange Internet,MRC_UTL_002,2020-06-03 06:32:00,ORANGE ES KD632F,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC00195,ACC0000001,EasyJet,MRC_AIR_003,2020-06-04 12:47:00,EASYJET D5SKD5,Transportation,124.9,EUR,Transportation,1.0,True
MARC00196,ACC0000001,Booking.com,MRC_HTL_001,2020-06-04 23:44:00,BOOKING.COM 8YLS5P,Transportation,218.75,EUR,Transportation,1.0,True
MARC00197,ACC0000001,BSM Parking,MRC_PRK_002,2020-06-04 23:57:00,BSM PARKING BCN 3NU4,Transportation,10.9,EUR,Transportation,0.9999,True
MARC00198,ACC0000001,Netflix,MRC_SUB_001,2020-06-05 00:19:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC00199,ACC0000001,Movistar,MRC_UTL_001,2020-06-05 03:57:00,MOVISTAR ES VDGPWH,Utilities & Services,35.99,EUR,Utilities & Services,1.0,True
MARC00200,ACC0000001,SABA Parking,MRC_PRK_001,2020-06-05 08:16:00,SABA PARKING 3J7E BCN,Transportation,11.67,EUR,Transportation,1.0,True
MARC00201,ACC0000001,Repsol,MRC_GAS_001,2020-06-07 13:45:00,REPSOL 3516 ES,Transportation,13.49,EUR,Transportation,1.0,True
MARC00202,ACC0000001,Spotify,MRC_SUB_002,2020-06-08 01:24:00,SPOTIFY ES ILYA82,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC00203,ACC0000001,El Nacional,MRC_RST_001,2020-06-08 10:15:00,EL NACIONAL BARCELONA,Food & Dining,52.35,EUR,Healthcare & Medical,0.9197,False
MARC00204,ACC0000001,Farmàcia,MRC_MED_001,2020-06-08 10:22:00,FARMACIA 6N6N BCN,Healthcare & Medical,31.04,EUR,Healthcare & Medical,1.0,True
MARC00205,ACC0000001,El Xampanyet,MRC_RST_005,2020-06-08 18:24:00,EL XAMPANYET BCN,Food & Dining,36.11,EUR,Shopping & Retail,0.4552,False
MARC00206,ACC0000001,Mercadona,MRC_GRC_001,2020-06-09 19:44:00,MERCADONA 08895,Food & Dining,61.78,EUR,Food & Dining,1.0,True
MARC00207,ACC0000001,Disney+,MRC_SUB_003,2020-06-10 06:42:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00208,ACC0000001,HBO Max,MRC_SUB_004,2020-06-12 03:53:00,MAX *SUBSCRIPTION 0Z6HIR,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00209,ACC0000001,Primark,MRC_SHP_008,2020-06-14 08:21:00,PRIMARK BCN 3174,Shopping & Retail,68.1,EUR,Shopping & Retail,0.9981,True
MARC00210,ACC0000001,DiR Gym,MRC_GYM_001,2020-06-15 01:13:00,GIMNASIO DIR 1935 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00211,ACC0000001,Amazon Prime,MRC_SUB_005,2020-06-15 02:58:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00212,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-06-15 14:56:00,RETIRADA EFECTIVO CAJERO FB5M,Financial Services,50.0,EUR,Financial Services,0.8548,True
MARC00213,ACC0000001,Mercadona,MRC_GRC_001,2020-06-16 08:28:00,MERCADONA 04502,Food & Dining,71.26,EUR,Food & Dining,1.0,True
MARC00214,ACC0000001,Local restaurant,MRC_RST_006,2020-06-16 09:48:00,RESTAURANTE 6XZVU BCN,Food & Dining,46.97,EUR,Food & Dining,1.0,True
MARC00215,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-06-16 11:38:00,RETIRADA EFECTIVO CAJERO XTJ9,Financial Services,150.0,EUR,Financial Services,0.8806,True
MARC00216,ACC0000001,Bon Preu,MRC_GRC_004,2020-06-16 14:55:00,BON PREU 5789 BCN,Food & Dining,64.3,EUR,Food & Dining,1.0,True
MARC00217,ACC0000001,Dry Martini,MRC_BAR_004,2020-06-17 10:52:00,DRY MARTINI BCN,Food & Dining,20.78,EUR,Shopping & Retail,0.9922,False
MARC00218,ACC0000001,Local bar,MRC_BAR_003,2020-06-17 14:42:00,BAR G47N BCN,Food & Dining,22.97,EUR,Food & Dining,0.9989,True
MARC00219,ACC0000001,Lidl,MRC_GRC_002,2020-06-18 09:43:00,LIDL ES 7992,Food & Dining,61.88,EUR,Food & Dining,1.0,True
MARC00220,ACC0000001,Zara,MRC_SHP_001,2020-06-18 19:25:00,ZARA 1629 BCN,Shopping & Retail,68.12,EUR,Shopping & Retail,1.0,True
MARC00221,ACC0000001,Lidl,MRC_GRC_002,2020-06-19 21:57:00,LIDL ES 6410,Food & Dining,57.7,EUR,Food & Dining,1.0,True
MARC00222,ACC0000001,iCloud,MRC_SUB_007,2020-06-20 06:46:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC00223,ACC0000001,Cerveceria Catalana,MRC_RST_002,2020-06-21 21:30:00,CERVECERIA CATALANA BCN,Food & Dining,57.58,EUR,Food & Dining,0.9974,True
MARC00224,ACC0000001,Primark,MRC_SHP_008,2020-06-22 19:14:00,PRIMARK BCN 1863,Shopping & Retail,56.46,EUR,Shopping & Retail,0.9981,True
MARC00225,ACC0000001,BSM Parking,MRC_PRK_002,2020-06-24 12:03:00,BSM PARKING BCN RD9V,Transportation,10.61,EUR,Transportation,0.9999,True
MARC00226,ACC0000001,Lidl,MRC_GRC_002,2020-06-24 15:09:00,LIDL ES 3225,Food & Dining,46.93,EUR,Food & Dining,1.0,True
MARC00227,ACC0000001,Local bar,MRC_BAR_003,2020-06-25 17:29:00,CERVECERIA UB60 BCN,Food & Dining,8.0,EUR,Food & Dining,1.0,True
MARC00228,ACC0000001,Glovo,MRC_DLV_001,2020-06-26 20:59:00,GLOVO *ORDER THNIKN,Food & Dining,21.03,EUR,Food & Dining,1.0,True
MARC00229,ACC0000001,Employer,MRC_INC_001,2020-06-28 04:55:00,NOMINA BANCO FERRER SA 202006,Income,5000.0,EUR,Income,0.9983,True
MARC00230,ACC0000001,Cerveceria Catalana,MRC_RST_002,2020-06-29 12:00:00,CERVECERIA CATALANA BCN,Food & Dining,18.0,EUR,Food & Dining,0.9974,True
MARC00231,ACC0000001,Landlord,MRC_RNT_001,2020-07-01 06:24:00,TRANSFERENCIA ALQUILER REF881554,Financial Services,2000.0,EUR,Financial Services,0.9999,True
MARC00232,ACC0000001,Orange Internet,MRC_UTL_002,2020-07-03 04:17:00,ORANGE ES QZGIP0,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC00233,ACC0000001,Just Eat,MRC_DLV_002,2020-07-03 14:33:00,JUST EAT ES FG18NJ,Food & Dining,23.75,EUR,Food & Dining,1.0,True
MARC00234,ACC0000001,SABA Parking,MRC_PRK_001,2020-07-04 12:44:00,SABA PARKING FKGN BCN,Transportation,20.76,EUR,Transportation,1.0,True
MARC00235,ACC0000001,Movistar,MRC_UTL_001,2020-07-05 00:27:00,MOVISTAR ES Z8HV0A,Utilities & Services,35.99,EUR,Utilities & Services,1.0,True
MARC00236,ACC0000001,Netflix,MRC_SUB_001,2020-07-05 05:05:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC00237,ACC0000001,Local restaurant,MRC_RST_006,2020-07-06 14:35:00,RESTAURANTE ZL3EE BCN,Food & Dining,57.58,EUR,Food & Dining,1.0,True
MARC00238,ACC0000001,Bar del Pla,MRC_RST_003,2020-07-06 21:29:00,BAR DEL PLA BCNA,Food & Dining,52.84,EUR,Food & Dining,0.9923,True
MARC00239,ACC0000001,Cepsa,MRC_GAS_002,2020-07-06 22:06:00,CEPSA 9953 ES,Transportation,14.29,EUR,Transportation,1.0,True
MARC00240,ACC0000001,Mercadona,MRC_GRC_001,2020-07-07 22:19:00,MERCADONA 07593,Food & Dining,43.87,EUR,Food & Dining,1.0,True
MARC00241,ACC0000001,Spotify,MRC_SUB_002,2020-07-08 01:37:00,SPOTIFY ES ZGRM3Q,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC00242,ACC0000001,Local restaurant,MRC_RST_006,2020-07-08 09:01:00,RESTAURANTE 4OO9V BCN,Food & Dining,44.8,EUR,Food & Dining,1.0,True
MARC00243,ACC0000001,Cerveceria Catalana,MRC_RST_002,2020-07-09 10:36:00,CERVECERIA CATALANA BCN,Food & Dining,71.76,EUR,Food & Dining,0.9974,True
MARC00244,ACC0000001,Lidl,MRC_GRC_002,2020-07-09 13:18:00,LIDL ES 4327,Food & Dining,47.21,EUR,Food & Dining,1.0,True
MARC00245,ACC0000001,Disney+,MRC_SUB_003,2020-07-10 00:04:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00246,ACC0000001,Primark,MRC_SHP_008,2020-07-10 18:01:00,PRIMARK BCN 7785,Shopping & Retail,81.86,EUR,Shopping & Retail,0.9981,True
MARC00247,ACC0000001,Mercadona,MRC_GRC_001,2020-07-10 21:43:00,MERCADONA 01820,Food & Dining,66.58,EUR,Food & Dining,1.0,True
MARC00248,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-07-11 08:20:00,RETIRADA EFECTIVO CAJERO ZBXB,Financial Services,100.0,EUR,Financial Services,0.8597,True
MARC00249,ACC0000001,HBO Max,MRC_SUB_004,2020-07-12 02:50:00,MAX *SUBSCRIPTION E8BO5K,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00250,ACC0000001,Repsol,MRC_GAS_001,2020-07-12 08:28:00,REPSOL 3263 ES,Transportation,9.55,EUR,Transportation,1.0,True
MARC00251,ACC0000001,Mercadona,MRC_GRC_001,2020-07-12 23:54:00,MERCADONA 05273,Food & Dining,47.46,EUR,Food & Dining,1.0,True
MARC00252,ACC0000001,Sephora,MRC_GFT_002,2020-07-13 15:42:00,SEPHORA BCN 5190,Shopping & Retail,84.44,EUR,Shopping & Retail,0.8488,True
MARC00253,ACC0000001,Mango,MRC_SHP_002,2020-07-13 20:12:00,MANGO 7171 BCN,Shopping & Retail,56.85,EUR,Shopping & Retail,1.0,True
MARC00254,ACC0000001,Zara,MRC_SHP_001,2020-07-14 21:33:00,ZARA 5802 BCN,Shopping & Retail,48.46,EUR,Shopping & Retail,1.0,True
MARC00255,ACC0000001,DiR Gym,MRC_GYM_001,2020-07-15 01:14:00,GIMNASIO DIR 4197 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00256,ACC0000001,Amazon Prime,MRC_SUB_005,2020-07-15 04:21:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00257,ACC0000001,La Pepita,MRC_RST_004,2020-07-16 11:53:00,LA PEPITA BCN,Food & Dining,58.09,EUR,Transportation,0.9404,False
MARC00258,ACC0000001,Local bar,MRC_BAR_003,2020-07-17 09:27:00,CERVECERIA VLAC BCN,Food & Dining,17.63,EUR,Food & Dining,1.0,True
MARC00259,ACC0000001,Repsol,MRC_GAS_001,2020-07-17 16:45:00,REPSOL 2979 ES,Transportation,67.76,EUR,Transportation,1.0,True
MARC00260,ACC0000001,SABA Parking,MRC_PRK_001,2020-07-17 18:40:00,SABA PARKING 27TE BCN,Transportation,5.97,EUR,Transportation,1.0,True
MARC00261,ACC0000001,Local bar,MRC_BAR_003,2020-07-18 09:25:00,BAR Y2AJ BCN,Food & Dining,8.0,EUR,Food & Dining,0.9989,True
MARC00262,ACC0000001,Cerveceria Catalana,MRC_RST_002,2020-07-18 14:45:00,CERVECERIA CATALANA BCN,Food & Dining,36.58,EUR,Food & Dining,0.9974,True
MARC00263,ACC0000001,El Nacional,MRC_RST_001,2020-07-18 23:43:00,EL NACIONAL BARCELONA,Food & Dining,96.47,EUR,Healthcare & Medical,0.9197,False
MARC00264,ACC0000001,El Xampanyet,MRC_RST_005,2020-07-19 14:02:00,EL XAMPANYET BCN,Food & Dining,18.0,EUR,Shopping & Retail,0.4552,False
MARC00265,ACC0000001,El Nacional,MRC_RST_001,2020-07-19 17:15:00,EL NACIONAL BARCELONA,Food & Dining,35.14,EUR,Healthcare & Medical,0.9197,False
MARC00266,ACC0000001,Local bar,MRC_BAR_003,2020-07-19 22:50:00,BAR LLNT BCN,Food & Dining,20.94,EUR,Food & Dining,0.9979,True
MARC00267,ACC0000001,iCloud,MRC_SUB_007,2020-07-20 04:54:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC00268,ACC0000001,Pandora,MRC_GFT_001,2020-07-20 12:50:00,PANDORA JEWELRY BCN 3472,Shopping & Retail,1400.36,EUR,Shopping & Retail,0.8819,True
MARC00269,ACC0000001,Local bar,MRC_BAR_003,2020-07-20 23:16:00,BAR NQ16 BCN,Food & Dining,13.7,EUR,Food & Dining,0.9989,True
MARC00270,ACC0000001,Local bar,MRC_BAR_003,2020-07-21 13:51:00,BAR EXF4 BCN,Food & Dining,28.1,EUR,Food & Dining,0.9986,True
MARC00271,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-07-21 21:23:00,RETIRADA EFECTIVO CAJERO 8ZGM,Financial Services,50.0,EUR,Financial Services,0.8767,True
MARC00272,ACC0000001,Bon Preu,MRC_GRC_004,2020-07-23 12:23:00,BON PREU 8976 BCN,Food & Dining,34.51,EUR,Food & Dining,1.0,True
MARC00273,ACC0000001,Repsol,MRC_GAS_001,2020-07-23 15:41:00,REPSOL 4582 ES,Transportation,59.57,EUR,Transportation,1.0,True
MARC00274,ACC0000001,SABA Parking,MRC_PRK_001,2020-07-23 20:50:00,SABA PARKING MLGI BCN,Transportation,21.74,EUR,Transportation,1.0,True
MARC00275,ACC0000001,BSM Parking,MRC_PRK_002,2020-07-24 08:08:00,BSM PARKING BCN 8YHK,Transportation,17.01,EUR,Transportation,0.9999,True
MARC00276,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-07-24 13:27:00,RETIRADA EFECTIVO CAJERO JGH1,Financial Services,100.0,EUR,Financial Services,0.8597,True
MARC00277,ACC0000001,Cinesa,MRC_ENT_001,2020-07-25 08:32:00,CINESA 9317 BCN,Entertainment & Recreation,12.86,EUR,Entertainment & Recreation,1.0,True
MARC00278,ACC0000001,SABA Parking,MRC_PRK_001,2020-07-26 22:25:00,SABA PARKING JGC1 BCN,Transportation,5.92,EUR,Transportation,1.0,True
MARC00279,ACC0000001,Mercadona,MRC_GRC_001,2020-07-27 15:22:00,MERCADONA 02436,Food & Dining,52.08,EUR,Food & Dining,1.0,True
MARC00280,ACC0000001,Farmàcia,MRC_MED_001,2020-07-27 15:38:00,FARMACIA M4DI BCN,Healthcare & Medical,9.06,EUR,Healthcare & Medical,1.0,True
MARC00281,ACC0000001,Employer,MRC_INC_001,2020-07-28 04:40:00,NOMINA BANCO FERRER SA 202007,Income,5000.0,EUR,Income,0.9982,True
MARC00282,ACC0000001,Mercadona,MRC_GRC_001,2020-07-28 16:28:00,MERCADONA 07850,Food & Dining,38.97,EUR,Food & Dining,1.0,True
MARC00283,ACC0000001,Caprabo,MRC_GRC_003,2020-07-29 11:21:00,CAPRABO 4830 BCN,Food & Dining,53.93,EUR,Food & Dining,1.0,True
MARC00284,ACC0000001,Bar del Pla,MRC_RST_003,2020-07-29 14:20:00,BAR DEL PLA BCNA,Food & Dining,33.59,EUR,Food & Dining,0.9923,True
MARC00285,ACC0000001,Bon Preu,MRC_GRC_004,2020-07-30 20:11:00,BON PREU 1787 BCN,Food & Dining,59.45,EUR,Food & Dining,1.0,True
MARC00286,ACC0000001,Landlord,MRC_RNT_001,2020-08-01 06:01:00,TRANSFERENCIA ALQUILER REF775572,Financial Services,2000.0,EUR,Financial Services,0.9998,True
MARC00287,ACC0000001,Lidl,MRC_GRC_002,2020-08-01 09:17:00,LIDL ES 4930,Food & Dining,35.49,EUR,Food & Dining,1.0,True
MARC00288,ACC0000001,Bar del Pla,MRC_RST_003,2020-08-01 12:44:00,BAR DEL PLA BCNA,Food & Dining,54.42,EUR,Food & Dining,0.9923,True
MARC00289,ACC0000001,Repsol,MRC_GAS_001,2020-08-01 19:05:00,REPSOL 2844 ES,Transportation,89.65,EUR,Transportation,1.0,True
MARC00290,ACC0000001,Lidl,MRC_GRC_002,2020-08-01 20:52:00,LIDL ES 6176,Food & Dining,40.4,EUR,Food & Dining,1.0,True
MARC00291,ACC0000001,Ryanair,MRC_AIR_002,2020-08-02 23:51:00,RYANAIR LTD CLAGRN,Transportation,228.82,EUR,Transportation,1.0,True
MARC00292,ACC0000001,Orange Internet,MRC_UTL_002,2020-08-03 05:20:00,ORANGE ES JTECYF,Utilities & Services,29.99,EUR,Utilities & Services,1.0,True
MARC00293,ACC0000001,El Nacional,MRC_RST_001,2020-08-03 09:53:00,EL NACIONAL BARCELONA,Food & Dining,37.03,EUR,Healthcare & Medical,0.9197,False
MARC00294,ACC0000001,Booking.com,MRC_HTL_001,2020-08-03 22:33:00,BOOKING.COM GN3G7R,Transportation,160.16,EUR,Transportation,1.0,True
MARC00295,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-08-04 15:32:00,RETIRADA EFECTIVO CAJERO HF1U,Financial Services,200.0,EUR,Financial Services,0.8597,True
MARC00296,ACC0000001,Netflix,MRC_SUB_001,2020-08-05 00:54:00,NETFLIX.COM,Entertainment & Recreation,17.99,EUR,Entertainment & Recreation,1.0,True
MARC00297,ACC0000001,Movistar,MRC_UTL_001,2020-08-05 03:07:00,MOVISTAR ES 0QIY4P,Utilities & Services,35.99,EUR,Utilities & Services,1.0,True
MARC00298,ACC0000001,Cerveceria Catalana,MRC_RST_002,2020-08-05 16:39:00,CERVECERIA CATALANA BCN,Food & Dining,54.05,EUR,Food & Dining,0.9974,True
MARC00299,ACC0000001,Cepsa,MRC_GAS_002,2020-08-06 15:03:00,CEPSA 1092 ES,Transportation,14.89,EUR,Transportation,1.0,True
MARC00300,ACC0000001,Farmàcia,MRC_MED_001,2020-08-07 12:26:00,FARMACIA 77I7 BCN,Healthcare & Medical,10.62,EUR,Healthcare & Medical,1.0,True
MARC00301,ACC0000001,Spotify,MRC_SUB_002,2020-08-08 03:13:00,SPOTIFY ES T02O0C,Entertainment & Recreation,9.99,EUR,Entertainment & Recreation,1.0,True
MARC00302,ACC0000001,Repsol,MRC_GAS_001,2020-08-08 11:41:00,REPSOL 6647 ES,Transportation,14.33,EUR,Transportation,1.0,True
MARC00303,ACC0000001,Primark,MRC_SHP_008,2020-08-09 10:37:00,PRIMARK BCN 3866,Shopping & Retail,80.09,EUR,Shopping & Retail,0.9981,True
MARC00304,ACC0000001,BSM Parking,MRC_PRK_002,2020-08-09 21:03:00,BSM PARKING BCN YJH5,Transportation,14.29,EUR,Transportation,0.9999,True
MARC00305,ACC0000001,Mercadona,MRC_GRC_001,2020-08-09 21:21:00,MERCADONA 04437,Food & Dining,85.29,EUR,Food & Dining,1.0,True
MARC00306,ACC0000001,Disney+,MRC_SUB_003,2020-08-10 04:23:00,DISNEY PLUS*,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00307,ACC0000001,Lidl,MRC_GRC_002,2020-08-11 10:09:00,LIDL ES 1993,Food & Dining,52.83,EUR,Food & Dining,1.0,True
MARC00308,ACC0000001,HBO Max,MRC_SUB_004,2020-08-12 02:29:00,MAX *SUBSCRIPTION 4TFI03,Entertainment & Recreation,8.99,EUR,Entertainment & Recreation,1.0,True
MARC00309,ACC0000001,Mercadona,MRC_GRC_001,2020-08-13 12:54:00,MERCADONA 07553,Food & Dining,64.58,EUR,Food & Dining,1.0,True
MARC00310,ACC0000001,BSM Parking,MRC_PRK_002,2020-08-14 15:43:00,BSM PARKING BCN 4P1Q,Transportation,9.63,EUR,Transportation,1.0,True
MARC00311,ACC0000001,CaixaBank ATM,MRC_ATM_001,2020-08-14 21:23:00,RETIRADA EFECTIVO CAJERO ZS2V,Financial Services,150.0,EUR,Financial Services,0.8792,True
MARC00312,ACC0000001,Amazon Prime,MRC_SUB_005,2020-08-15 00:05:00,AMAZON PRIME*,Entertainment & Recreation,4.99,EUR,Entertainment & Recreation,1.0,True
MARC00313,ACC0000001,DiR Gym,MRC_GYM_001,2020-08-15 02:01:00,GIMNASIO DIR 6384 BCN,Healthcare & Medical,59.9,EUR,Healthcare & Medical,1.0,True
MARC00314,ACC0000001,Bar del Pla,MRC_RST_003,2020-08-15 13:34:00,BAR DEL PLA BCNA,Food & Dining,30.06,EUR,Food & Dining,0.9923,True
MARC00315,ACC0000001,El Born Bar,MRC_BAR_002,2020-08-17 11:36:00,EL BORN BAR BCN,Food & Dining,17.16,EUR,Food & Dining,0.9975,True
MARC00316,ACC0000001,BSM Parking,MRC_PRK_002,2020-08-18 20:35:00,BSM PARKING BCN GF38,Transportation,21.13,EUR,Transportation,0.9999,True
MARC00317,ACC0000001,Local bar,MRC_BAR_003,2020-08-18 23:15:00,BAR ADDB BCN,Food & Dining,33.77,EUR,Food & Dining,0.9986,True
MARC00318,ACC0000001,iCloud,MRC_SUB_007,2020-08-20 06:10:00,APPLE.COM/BILL,Entertainment & Recreation,2.99,EUR,Entertainment & Recreation,1.0,True
MARC00319,ACC0000001,Local bar,MRC_BAR_003,2020-08-20 10:26:00,CERVECERIA 8C3B BCN,Food & Dining,10.23,EUR,Food & Dining,1.0,True
MARC00320,ACC0000001,Dry Martini,MRC_BAR_004,2020-08-20 19:12:00,DRY MARTINI BCN,Food & Dining,32.46,EUR,Shopping & Retail,0.9922,False
MARC00321,ACC0000001,Cerveceria Catalana,MRC_RST_002,2020-08-21 23:04:00,CERVECERIA CATALANA BCN,Food & Dining,18.0,EUR,Food & Dining,0.9974,True
